#      n_Li         E_nn       E_site            f          f_I          D_t       D_c oll       n_oct        n_tet

# E_nn = 0.0 E_site = 0.0
         64          2.5          4.0        0.830        1.000    2.001E-08    2.409E-08         1.70        62.30
         96          2.5          4.0        0.732        0.950    1.401E-08    1.818E-08         2.10        93.90
        128          2.5          4.0        0.617        0.884    8.664E-09    1.241E-08         2.20       125.80
        160          2.5          4.0        0.461        0.763    4.051E-09    6.705E-09         2.06       157.94
        192          2.5          4.0        0.210        0.335    9.619E-10    1.534E-09         4.45       187.55
        224          2.5          4.0        0.383        0.509    5.994E-09    7.960E-09        36.08       187.92
        256          2.5          4.0        0.396        0.561    1.298E-08    1.836E-08        72.86       183.14
        288          2.5          4.0        0.391        0.601    1.981E-08    3.044E-08       112.62       175.38
        320          2.5          4.0        0.379        0.661    2.523E-08    4.401E-08       155.46       164.54
        352          2.5          4.0        0.361        0.712    2.821E-08    5.568E-08       201.05       150.95
        384          2.5          4.0        0.339        0.771    2.830E-08    6.438E-08       247.56       136.44
        416          2.5          4.0        0.317        0.810    2.568E-08    6.555E-08       289.31       126.69
        448          2.5          4.0        0.303        0.871    2.176E-08    6.259E-08       319.40       128.60
        480          2.5          4.0        0.294        0.917    1.712E-08    5.349E-08       339.87       140.13
        512          2.5          4.0        0.284        0.943    1.172E-08    3.892E-08       355.92       156.08
        544          2.5          4.0        0.270        0.966    5.829E-09    2.086E-08       370.28       173.72
        575          2.5          4.0        0.251        0.998    1.746E-10    6.945E-10       383.58       191.42

# E_nn = 2.5 E_site = 5.0
          1          2.5          5.0        1.009        1.009    1.267E-08    1.267E-08         0.01         0.99
         32          2.5          5.0        0.911        0.990    9.795E-09    1.064E-08         0.37        31.63
         64          2.5          5.0        0.820        0.961    7.274E-09    8.520E-09         0.63        63.37
         96          2.5          5.0        0.716        0.921    4.986E-09    6.415E-09         0.77        95.23
        128          2.5          5.0        0.599        0.870    3.013E-09    4.375E-09         0.79       127.21
        160          2.5          5.0        0.439        0.734    1.354E-09    2.263E-09         0.73       159.27
        192          2.5          5.0        0.136        0.214    1.904E-10    2.988E-10         2.36       189.64
        224          2.5          5.0        0.329        0.427    2.016E-09    2.618E-09        33.49       190.51
        256          2.5          5.0        0.298        0.409    4.647E-09    6.391E-09        67.11       188.89
        288          2.5          5.0        0.269        0.402    7.672E-09    1.147E-08       101.70       186.30
        320          2.5          5.0        0.247        0.417    1.076E-08    1.813E-08       137.21       182.79
        352          2.5          5.0        0.236        0.470    1.383E-08    2.757E-08       173.41       178.59
        384          2.5          5.0        0.232        0.523    1.667E-08    3.758E-08       209.81       174.19
        416          2.5          5.0        0.235        0.595    1.896E-08    4.801E-08       245.56       170.44
        448          2.5          5.0        0.243        0.671    2.007E-08    5.539E-08       279.42       168.58
        480          2.5          5.0        0.253        0.776    1.903E-08    5.842E-08       310.24       169.76
        512          2.5          5.0        0.259        0.846    1.508E-08    4.921E-08       337.54       174.46
        544          2.5          5.0        0.259        0.962    8.405E-09    3.117E-08       361.86       182.14
        575          2.5          5.0        0.251        0.989    2.744E-10    1.083E-09       383.33       191.67

# E_nn = 3.0 E_site = 0.0
          1          3.0          0.0        1.010        1.010    6.358E-07    6.358E-07         0.67         0.33
         32          3.0          0.0        0.854        0.920    4.690E-07    5.053E-07        22.18         9.82
         64          3.0          0.0        0.709        0.841    3.261E-07    3.871E-07        46.65        17.35
         96          3.0          0.0        0.567        0.736    2.083E-07    2.703E-07        74.33        21.67
        128          3.0          0.0        0.441        0.613    1.221E-07    1.695E-07       105.74        22.26
        160          3.0          0.0        0.340        0.501    6.648E-08    9.787E-08       140.21        19.79
        192          3.0          0.0        0.268        0.408    3.480E-08    5.285E-08       176.30        15.70
        224          3.0          0.0        0.221        0.336    1.775E-08    2.692E-08       212.75        11.25
        256          3.0          0.0        0.192        0.291    8.652E-09    1.312E-08       248.74         7.26
        288          3.0          0.0        0.172        0.264    3.818E-09    5.869E-09       283.88         4.12
        320          3.0          0.0        0.163        0.255    1.407E-09    2.199E-09       318.03         1.97
        352          3.0          0.0        0.182        0.308    3.765E-10    6.360E-10       351.23         0.77
        384          3.0          0.0        0.062        0.136    8.952E-12    1.959E-11       383.19         0.81
        416          3.0          0.0        0.268        0.808    1.019E-10    3.068E-10       383.79        32.21
        448          3.0          0.0        0.296        0.913    1.463E-10    4.521E-10       383.74        64.26
        480          3.0          0.0        0.297        0.948    1.469E-10    4.691E-10       383.74        96.26
        512          3.0          0.0        0.288        0.964    1.157E-10    3.873E-10       383.78       128.22
        544          3.0          0.0        0.271        0.984    6.305E-11    2.287E-10       383.86       160.14
        575          3.0          0.0        0.251        0.993    2.030E-12    8.045E-12       384.00       191.00


# E_nn = 3.0 E_site = 1.0
          1          3.0          1.0        1.008        1.008    4.033E-07    4.033E-07         0.42         0.58
         32          3.0          1.0        0.892        0.976    3.245E-07    3.552E-07        13.71        18.29
         64          3.0          1.0        0.785        0.934    2.540E-07    3.024E-07        28.04        35.96
         96          3.0          1.0        0.674        0.884    1.888E-07    2.476E-07        44.17        51.83
        128          3.0          1.0        0.569        0.799    1.332E-07    1.871E-07        65.33        62.67
        160          3.0          1.0        0.478        0.711    8.933E-08    1.327E-07        98.15        61.85
        192          3.0          1.0        0.414        0.639    5.747E-08    8.854E-08       142.92        49.08
        224          3.0          1.0        0.367        0.574    3.487E-08    5.464E-08       190.24        33.76
        256          3.0          1.0        0.325        0.510    1.943E-08    3.049E-08       235.13        20.87
        288          3.0          1.0        0.285        0.449    9.489E-09    1.497E-08       276.58        11.42
        320          3.0          1.0        0.247        0.403    3.785E-09    6.165E-09       314.81         5.19
        352          3.0          1.0        0.230        0.399    1.066E-09    1.847E-09       350.25         1.75
        384          3.0          1.0        0.089        0.202    3.805E-11    8.661E-11       382.64         1.36
        416          3.0          1.0        0.272        0.821    2.858E-10    8.610E-10       383.42        32.58
        448          3.0          1.0        0.299        0.922    4.063E-10    1.253E-09       383.29        64.71
        480          3.0          1.0        0.299        0.963    4.044E-10    1.302E-09       383.28        96.72
        512          3.0          1.0        0.289        0.972    3.156E-10    1.062E-09       383.39       128.61
        544          3.0          1.0        0.273        0.971    1.715E-10    6.107E-10       383.63       160.37
        575          3.0          1.0        0.251        0.992    5.474E-12    2.165E-11       383.99       191.01

# E_nn = 3.0 E_site = 2.0
          1          3.0          2.0        0.992        0.992    1.995E-07    1.995E-07         0.21         0.79
         32          3.0          2.0        0.917        0.970    1.667E-07    1.764E-07         6.43        25.57
         64          3.0          2.0        0.834        0.954    1.330E-07    1.521E-07        11.91        52.09
         96          3.0          2.0        0.743        0.949    1.000E-07    1.278E-07        16.20        79.80
        128          3.0          2.0        0.642        0.917    6.849E-08    9.777E-08        18.90       109.10
        160          3.0          2.0        0.523        0.823    3.995E-08    6.285E-08        20.23       139.77
        192          3.0          2.0        0.428        0.710    2.774E-08    4.604E-08        34.70       157.30
        224          3.0          2.0        0.458        0.738    4.266E-08    6.876E-08       114.07       109.93
        256          3.0          2.0        0.437        0.709    3.625E-08    5.884E-08       191.52        64.48
        288          3.0          2.0        0.391        0.626    2.275E-08    3.645E-08       254.10        33.90
        320          3.0          2.0        0.331        0.566    1.069E-08    1.830E-08       304.95        15.05
        352          3.0          2.0        0.277        0.489    3.261E-09    5.765E-09       347.09         4.91
        384          3.0          2.0        0.137        0.303    1.946E-10    4.323E-10       381.31         2.69
        416          3.0          2.0        0.280        0.815    8.358E-10    2.430E-09       382.37        33.63
        448          3.0          2.0        0.304        0.927    1.154E-09    3.514E-09       382.03        65.97
        480          3.0          2.0        0.302        0.953    1.126E-09    3.549E-09       382.02        97.98
        512          3.0          2.0        0.292        0.998    8.670E-10    2.963E-09       382.35       129.65
        544          3.0          2.0        0.274        0.990    4.638E-10    1.673E-09       383.02       160.98
        575          3.0          2.0        0.251        1.021    1.456E-11    5.925E-11       383.96       191.04

# E_nn = 3.0 E_site = 3.0
          1          3.0          3.0        0.987        0.987    8.440E-08    8.440E-08         0.09         0.91
         32          3.0          3.0        0.929        0.990    7.030E-08    7.495E-08         2.59        29.41
         64          3.0          3.0        0.849        0.996    5.477E-08    6.427E-08         4.48        59.52
         96          3.0          3.0        0.760        0.987    3.970E-08    5.158E-08         5.56        90.44
        128          3.0          3.0        0.656        0.935    2.537E-08    3.618E-08         5.74       122.26
        160          3.0          3.0        0.518        0.849    1.240E-08    2.033E-08         4.97       155.03
        192          3.0          3.0        0.291        0.465    3.484E-09    5.576E-09         6.67       185.33
        224          3.0          3.0        0.414        0.608    2.151E-08    3.159E-08        48.75       175.25
        256          3.0          3.0        0.437        0.717    3.829E-08    6.274E-08       113.22       142.78
        288          3.0          3.0        0.433        0.770    3.986E-08    7.095E-08       192.00        96.00
        320          3.0          3.0        0.400        0.715    2.803E-08    5.012E-08       270.74        49.26
        352          3.0          3.0        0.333        0.616    1.101E-08    2.033E-08       335.27        16.73
        384          3.0          3.0        0.205        0.452    1.229E-09    2.705E-09       377.34         6.66
        416          3.0          3.0        0.289        0.838    2.655E-09    7.711E-09       379.03        36.97
        448          3.0          3.0        0.309        0.932    3.421E-09    1.031E-08       378.26        69.74
        480          3.0          3.0        0.307        0.968    3.204E-09    1.012E-08       378.44       101.56
        512          3.0          3.0        0.295        0.987    2.376E-09    7.956E-09       379.53       132.47
        544          3.0          3.0        0.276        0.997    1.227E-09    4.440E-09       381.41       162.59
        575          3.0          3.0        0.251        1.002    3.733E-11    1.491E-10       383.91       191.09

# E_nn = 3.0 E_site = 4.0
          1          3.0          4.0        1.003        1.003    3.347E-08    3.347E-08         0.04         0.96
         32          3.0          4.0        0.921        0.986    2.647E-08    2.836E-08         0.98        31.02
         64          3.0          4.0        0.841        0.974    1.999E-08    2.315E-08         1.65        62.35
         96          3.0          4.0        0.750        0.970    1.397E-08    1.806E-08         1.98        94.02
        128          3.0          4.0        0.643        0.949    8.530E-09    1.260E-08         1.97       126.03
        160          3.0          4.0        0.502        0.822    3.892E-09    6.371E-09         1.62       158.38
        192          3.0          4.0        0.190        0.299    5.424E-10    8.541E-10         2.71       189.29
        224          3.0          4.0        0.367        0.487    6.783E-09    9.000E-09        36.90       187.10
        256          3.0          4.0        0.389        0.568    1.572E-08    2.293E-08        79.07       176.93
        288          3.0          4.0        0.400        0.630    2.329E-08    3.669E-08       129.90       158.10
        320          3.0          4.0        0.395        0.709    2.619E-08    4.709E-08       192.45       127.55
        352          3.0          4.0        0.368        0.755    2.183E-08    4.476E-08       269.87        82.13
        384          3.0          4.0        0.296        0.698    9.578E-09    2.261E-08       349.33        34.67
        416          3.0          4.0        0.294        0.833    8.648E-09    2.449E-08       363.76        52.24
        448          3.0          4.0        0.305        0.919    9.304E-09    2.799E-08       365.10        82.90
        480          3.0          4.0        0.302        0.948    8.140E-09    2.552E-08       367.82       112.18
        512          3.0          4.0        0.291        0.979    5.808E-09    1.953E-08       372.08       139.92
        544          3.0          4.0        0.274        0.998    2.929E-09    1.068E-08       377.57       166.43
        575          3.0          4.0        0.251        0.999    8.763E-11    3.494E-10       383.79       191.21

# E_nn = 3.0 E_site = 5.0
          1          3.0          5.0        1.004        1.004    1.260E-08    1.260E-08         0.01         0.99
         32          3.0          5.0        0.919        0.986    9.825E-09    1.054E-08         0.37        31.63
         64          3.0          5.0        0.832        0.965    7.275E-09    8.440E-09         0.61        63.39
         96          3.0          5.0        0.739        0.974    4.993E-09    6.584E-09         0.72        95.28
        128          3.0          5.0        0.630        0.921    2.997E-09    4.381E-09         0.71       127.29
        160          3.0          5.0        0.487        0.797    1.329E-09    2.174E-09         0.58       159.42
        192          3.0          5.0        0.123        0.195    1.052E-10    1.672E-10         1.37       190.63
        224          3.0          5.0        0.316        0.398    2.301E-09    2.897E-09        33.75       190.25
        256          3.0          5.0        0.312        0.402    5.958E-09    7.693E-09        69.18       186.82
        288          3.0          5.0        0.307        0.459    1.024E-08    1.532E-08       107.42       180.58
        320          3.0          5.0        0.300        0.506    1.433E-08    2.421E-08       148.88       171.12
        352          3.0          5.0        0.289        0.580    1.751E-08    3.510E-08       193.74       158.26
        384          3.0          5.0        0.280        0.628    1.945E-08    4.359E-08       241.08       142.92
        416          3.0          5.0        0.275        0.725    1.976E-08    5.203E-08       285.88       130.12
        448          3.0          5.0        0.277        0.795    1.857E-08    5.320E-08       318.62       129.38
        480          3.0          5.0        0.280        0.865    1.567E-08    4.845E-08       339.84       140.16
        512          3.0          5.0        0.277        0.935    1.119E-08    3.780E-08       355.95       156.05
        544          3.0          5.0        0.267        0.983    5.716E-09    2.105E-08       370.29       173.71
        575          3.0          5.0        0.250        0.999    1.742E-10    6.950E-10       383.58       191.42

